Image,Area µm^2
25-75_A2780_20and30_Day11_TX RED_Tile-2_A3.tif,477144.4
25-75_A2780_20and30_Day11_TX RED_Tile-2_A6.tif,324642.1
25-75_A2780_20and30_Day11_TX RED_Tile-2_B3.tif,446967.1
25-75_A2780_20and30_Day11_TX RED_Tile-2_B6.tif,268321.9
25-75_A2780_20and30_Day11_TX RED_Tile-2_C3.tif,283197.8
25-75_A2780_20and30_Day11_TX RED_Tile-2_C6.tif,290060.8
25-75_A2780_20and30_Day11_TX RED_Tile-3_A3.tif,266955.9
25-75_A2780_20and30_Day11_TX RED_Tile-3_A6.tif,193143.1
25-75_A2780_20and30_Day11_TX RED_Tile-3_B3.tif,288638.6
25-75_A2780_20and30_Day11_TX RED_Tile-3_B6.tif,329611.4
25-75_A2780_20and30_Day11_TX RED_Tile-3_C3.tif,213330.3
25-75_A2780_20and30_Day11_TX RED_Tile-3_C6.tif,345820.9
25-75_A2780_20and30_Day11_TX RED_Tile-4_A3.tif,326244.9
25-75_A2780_20and30_Day11_TX RED_Tile-4_A6.tif,510132.1
25-75_A2780_20and30_Day11_TX RED_Tile-4_B3.tif,408605.4
25-75_A2780_20and30_Day11_TX RED_Tile-4_B6.tif,409925.4
25-75_A2780_20and30_Day11_TX RED_Tile-4_C3.tif,439530.9
25-75_A2780_20and30_Day11_TX RED_Tile-4_C6.tif,266813.7
25-75_A2780_20and30_Day11_TX RED_Tile-5_A3.tif,293768.7
25-75_A2780_20and30_Day11_TX RED_Tile-5_A6.tif,228245.6
25-75_A2780_20and30_Day11_TX RED_Tile-5_B3.tif,330335.9
25-75_A2780_20and30_Day11_TX RED_Tile-5_B6.tif,234297.1
25-75_A2780_20and30_Day11_TX RED_Tile-5_C3.tif,293087.7
25-75_A2780_20and30_Day11_TX RED_Tile-5_C6.tif,459345.2
25-75_A2780_20and30_Day12_TX RED_Tile-0_A3.tif,230499.6
25-75_A2780_20and30_Day12_TX RED_Tile-0_A6.tif,132557.4
25-75_A2780_20and30_Day12_TX RED_Tile-0_B3.tif,260708.7
25-75_A2780_20and30_Day12_TX RED_Tile-0_B6.tif,192015.4
25-75_A2780_20and30_Day12_TX RED_Tile-0_C3.tif,177879.7
25-75_A2780_20and30_Day12_TX RED_Tile-0_C6.tif,127875
25-75_A2780_20and30_Day12_TX RED_Tile-1_A3.tif,263424
25-75_A2780_20and30_Day12_TX RED_Tile-1_A6.tif,293137.8
25-75_A2780_20and30_Day12_TX RED_Tile-1_B3.tif,331387.2
25-75_A2780_20and30_Day12_TX RED_Tile-1_B6.tif,270916.3
25-75_A2780_20and30_Day12_TX RED_Tile-1_C3.tif,319989.6
25-75_A2780_20and30_Day12_TX RED_Tile-1_C6.tif,270757.5
25-75_A2780_20and30_Day12_TX RED_Tile-2_A3.tif,429630.4
25-75_A2780_20and30_Day12_TX RED_Tile-2_A6.tif,171119.5
25-75_A2780_20and30_Day12_TX RED_Tile-2_B3.tif,254437.2
25-75_A2780_20and30_Day12_TX RED_Tile-2_B6.tif,352246.2
25-75_A2780_20and30_Day12_TX RED_Tile-2_C3.tif,381783.5
25-75_A2780_20and30_Day12_TX RED_Tile-2_C6.tif,183963.5
25-75_A2780_20and30_Day12_TX RED_Tile-3_A3.tif,351574.4
25-75_A2780_20and30_Day12_TX RED_Tile-3_A6.tif,151038.6
25-75_A2780_20and30_Day12_TX RED_Tile-3_B3.tif,256094.6
25-75_A2780_20and30_Day12_TX RED_Tile-3_B6.tif,257247.1
25-75_A2780_20and30_Day12_TX RED_Tile-3_C3.tif,358229.9
25-75_A2780_20and30_Day12_TX RED_Tile-3_C6.tif,235168.3
25-75_A2780_20and30_Day12_TX RED_Tile-4_A3.tif,393565.1
25-75_A2780_20and30_Day12_TX RED_Tile-4_A6.tif,282734.9
25-75_A2780_20and30_Day12_TX RED_Tile-4_B3.tif,396318.4
25-75_A2780_20and30_Day12_TX RED_Tile-4_B6.tif,447697.7
25-75_A2780_20and30_Day12_TX RED_Tile-4_C3.tif,450880
25-75_A2780_20and30_Day12_TX RED_Tile-4_C6.tif,505058.1
25-75_A2780_20and30_Day12_TX RED_Tile-5_A3.tif,376614.4
25-75_A2780_20and30_Day12_TX RED_Tile-5_A6.tif,185222.8
25-75_A2780_20and30_Day12_TX RED_Tile-5_B3.tif,305285.2
25-75_A2780_20and30_Day12_TX RED_Tile-5_B6.tif,300444
25-75_A2780_20and30_Day12_TX RED_Tile-5_C3.tif,294277.7
25-75_A2780_20and30_Day12_TX RED_Tile-5_C6.tif,223693.3
25-75_A2780_20and30_Day13_TX RED_Tile-0_A3.tif,326957.3
25-75_A2780_20and30_Day13_TX RED_Tile-0_A6.tif,286821.3
25-75_A2780_20and30_Day13_TX RED_Tile-0_B3.tif,326814.1
25-75_A2780_20and30_Day13_TX RED_Tile-0_B6.tif,327708.1
25-75_A2780_20and30_Day13_TX RED_Tile-0_C3.tif,412767.2
25-75_A2780_20and30_Day13_TX RED_Tile-0_C6.tif,475387.8
25-75_A2780_20and30_Day13_TX RED_Tile-1_A3.tif,384018.7
25-75_A2780_20and30_Day13_TX RED_Tile-1_A6.tif,437835.1
25-75_A2780_20and30_Day13_TX RED_Tile-1_B3.tif,410269.4
25-75_A2780_20and30_Day13_TX RED_Tile-1_B6.tif,391090.1
25-75_A2780_20and30_Day13_TX RED_Tile-1_C3.tif,433658.6
25-75_A2780_20and30_Day13_TX RED_Tile-1_C6.tif,274605.1
25-75_A2780_20and30_Day13_TX RED_Tile-2_A3.tif,474676.9
25-75_A2780_20and30_Day13_TX RED_Tile-2_A6.tif,384912.7
25-75_A2780_20and30_Day13_TX RED_Tile-2_B3.tif,293718.6
25-75_A2780_20and30_Day13_TX RED_Tile-2_B6.tif,398697.8
25-75_A2780_20and30_Day13_TX RED_Tile-2_C3.tif,503884.3
25-75_A2780_20and30_Day13_TX RED_Tile-2_C6.tif,431122.9
25-75_A2780_20and30_Day13_TX RED_Tile-3_A3.tif,480050.9
25-75_A2780_20and30_Day13_TX RED_Tile-3_A6.tif,142910.3
25-75_A2780_20and30_Day13_TX RED_Tile-3_B3.tif,282925.6
25-75_A2780_20and30_Day13_TX RED_Tile-3_B6.tif,199156.6
25-75_A2780_20and30_Day13_TX RED_Tile-3_C3.tif,357737.6
25-75_A2780_20and30_Day13_TX RED_Tile-3_C6.tif,246888.2
25-75_A2780_20and30_Day13_TX RED_Tile-4_A3.tif,427230.8
25-75_A2780_20and30_Day13_TX RED_Tile-4_A6.tif,438854
25-75_A2780_20and30_Day13_TX RED_Tile-4_B3.tif,433410.7
25-75_A2780_20and30_Day13_TX RED_Tile-4_B6.tif,578788.4
25-75_A2780_20and30_Day13_TX RED_Tile-4_C3.tif,544764.6
25-75_A2780_20and30_Day13_TX RED_Tile-4_C6.tif,523500.8
25-75_A2780_20and30_Day13_TX RED_Tile-5_A3.tif,414009.8
25-75_A2780_20and30_Day13_TX RED_Tile-5_A6.tif,254299
25-75_A2780_20and30_Day13_TX RED_Tile-5_B3.tif,324275.3
25-75_A2780_20and30_Day13_TX RED_Tile-5_B6.tif,257263.3
25-75_A2780_20and30_Day13_TX RED_Tile-5_C3.tif,298593.3
25-75_A2780_20and30_Day13_TX RED_Tile-5_C6.tif,241899.2
25-75_A2780_20and30_Day14_TX RED_Tile-0_A3.tif,253394.9
25-75_A2780_20and30_Day14_TX RED_Tile-0_A6.tif,204015.1
25-75_A2780_20and30_Day14_TX RED_Tile-0_B3.tif,344279.3
25-75_A2780_20and30_Day14_TX RED_Tile-0_B6.tif,198214.6
25-75_A2780_20and30_Day14_TX RED_Tile-0_C3.tif,298618.6
25-75_A2780_20and30_Day14_TX RED_Tile-0_C6.tif,154454.1
25-75_A2780_20and30_Day14_TX RED_Tile-1_A3.tif,354489.5
25-75_A2780_20and30_Day14_TX RED_Tile-1_A6.tif,186301.9
25-75_A2780_20and30_Day14_TX RED_Tile-1_B3.tif,460023.7
25-75_A2780_20and30_Day14_TX RED_Tile-1_B6.tif,236084
25-75_A2780_20and30_Day14_TX RED_Tile-1_C3.tif,414392.8
25-75_A2780_20and30_Day14_TX RED_Tile-1_C6.tif,249073.8
25-75_A2780_20and30_Day14_TX RED_Tile-2_A3.tif,309294.7
25-75_A2780_20and30_Day14_TX RED_Tile-2_A6.tif,260489.6
25-75_A2780_20and30_Day14_TX RED_Tile-2_B3.tif,338964.5
25-75_A2780_20and30_Day14_TX RED_Tile-2_B6.tif,117763
25-75_A2780_20and30_Day14_TX RED_Tile-2_C3.tif,414074
25-75_A2780_20and30_Day14_TX RED_Tile-2_C6.tif,144660.8
25-75_A2780_20and30_Day14_TX RED_Tile-3_A3.tif,316797.7
25-75_A2780_20and30_Day14_TX RED_Tile-3_A6.tif,300149.5
25-75_A2780_20and30_Day14_TX RED_Tile-3_B3.tif,396515.2
25-75_A2780_20and30_Day14_TX RED_Tile-3_B6.tif,370762.3
25-75_A2780_20and30_Day14_TX RED_Tile-3_C3.tif,373883.9
25-75_A2780_20and30_Day14_TX RED_Tile-3_C6.tif,275884.6
25-75_A2780_20and30_Day14_TX RED_Tile-4_A3.tif,422644
25-75_A2780_20and30_Day14_TX RED_Tile-4_A6.tif,466162.1
25-75_A2780_20and30_Day14_TX RED_Tile-4_B3.tif,424041.9
25-75_A2780_20and30_Day14_TX RED_Tile-4_B6.tif,463762.5
25-75_A2780_20and30_Day14_TX RED_Tile-4_C3.tif,592060
25-75_A2780_20and30_Day14_TX RED_Tile-4_C6.tif,547189.5
25-75_A2780_20and30_Day14_TX RED_Tile-5_A3.tif,480221.4
25-75_A2780_20and30_Day14_TX RED_Tile-5_A6.tif,324203.5
25-75_A2780_20and30_Day14_TX RED_Tile-5_B3.tif,413222.5
25-75_A2780_20and30_Day14_TX RED_Tile-5_B6.tif,334640.9
25-75_A2780_20and30_Day14_TX RED_Tile-5_C3.tif,353033.5
25-75_A2780_20and30_Day14_TX RED_Tile-5_C6.tif,342181.3
25-75_A2780_20and30_Day1_TX RED_Tile-0_A3.tif,1336.7
25-75_A2780_20and30_Day1_TX RED_Tile-0_A6.tif,2014.6
25-75_A2780_20and30_Day1_TX RED_Tile-0_B3.tif,1930.6
25-75_A2780_20and30_Day1_TX RED_Tile-0_B6.tif,1598.2
25-75_A2780_20and30_Day1_TX RED_Tile-0_C3.tif,317.22
25-75_A2780_20and30_Day1_TX RED_Tile-0_C6.tif,495.81
25-75_A2780_20and30_Day1_TX RED_Tile-1_A3.tif,2607.6
25-75_A2780_20and30_Day1_TX RED_Tile-1_A6.tif,3602.7
25-75_A2780_20and30_Day1_TX RED_Tile-1_B3.tif,2207.4
25-75_A2780_20and30_Day1_TX RED_Tile-1_B6.tif,1191
25-75_A2780_20and30_Day1_TX RED_Tile-1_C3.tif,900.56
25-75_A2780_20and30_Day1_TX RED_Tile-1_C6.tif,990.11
25-75_A2780_20and30_Day1_TX RED_Tile-2_A3.tif,1420.1
25-75_A2780_20and30_Day1_TX RED_Tile-2_A6.tif,3197
25-75_A2780_20and30_Day1_TX RED_Tile-2_B3.tif,1029.1
25-75_A2780_20and30_Day1_TX RED_Tile-2_B6.tif,1678.7
25-75_A2780_20and30_Day1_TX RED_Tile-2_C3.tif,1392.3
25-75_A2780_20and30_Day1_TX RED_Tile-2_C6.tif,1320.5
25-75_A2780_20and30_Day1_TX RED_Tile-3_A3.tif,1046.3
25-75_A2780_20and30_Day1_TX RED_Tile-3_A6.tif,2022.7
25-75_A2780_20and30_Day1_TX RED_Tile-3_B3.tif,2119.9
25-75_A2780_20and30_Day1_TX RED_Tile-3_B6.tif,2624.8
25-75_A2780_20and30_Day1_TX RED_Tile-3_C3.tif,919.78
25-75_A2780_20and30_Day1_TX RED_Tile-3_C6.tif,1083.7
25-75_A2780_20and30_Day1_TX RED_Tile-4_A3.tif,3828.9
25-75_A2780_20and30_Day1_TX RED_Tile-4_A6.tif,3763.6
25-75_A2780_20and30_Day1_TX RED_Tile-4_B3.tif,2707.7
25-75_A2780_20and30_Day1_TX RED_Tile-4_B6.tif,1503.6
25-75_A2780_20and30_Day1_TX RED_Tile-4_C3.tif,2736.1
25-75_A2780_20and30_Day1_TX RED_Tile-4_C6.tif,1419.1
25-75_A2780_20and30_Day1_TX RED_Tile-5_A3.tif,2866.6
25-75_A2780_20and30_Day1_TX RED_Tile-5_A6.tif,3851.1
25-75_A2780_20and30_Day1_TX RED_Tile-5_B3.tif,1951.9
25-75_A2780_20and30_Day1_TX RED_Tile-5_B6.tif,1011.9
25-75_A2780_20and30_Day1_TX RED_Tile-5_C3.tif,1876.5
25-75_A2780_20and30_Day1_TX RED_Tile-5_C6.tif,553.99
25-75_A2780_20and30_Day2_TX RED_Tile-0_A3.tif,2915.2
25-75_A2780_20and30_Day2_TX RED_Tile-0_A6.tif,6082.8
25-75_A2780_20and30_Day2_TX RED_Tile-0_B3.tif,6082.3
25-75_A2780_20and30_Day2_TX RED_Tile-0_B6.tif,2615.7
25-75_A2780_20and30_Day2_TX RED_Tile-0_C3.tif,2388
25-75_A2780_20and30_Day2_TX RED_Tile-0_C6.tif,1644.3
25-75_A2780_20and30_Day2_TX RED_Tile-1_A3.tif,5137.7
25-75_A2780_20and30_Day2_TX RED_Tile-1_A6.tif,7525.2
25-75_A2780_20and30_Day2_TX RED_Tile-1_B3.tif,5912.3
25-75_A2780_20and30_Day2_TX RED_Tile-1_B6.tif,3110.5
25-75_A2780_20and30_Day2_TX RED_Tile-1_C3.tif,2685.5
25-75_A2780_20and30_Day2_TX RED_Tile-1_C6.tif,3384.2
25-75_A2780_20and30_Day2_TX RED_Tile-2_A3.tif,3941.2
25-75_A2780_20and30_Day2_TX RED_Tile-2_A6.tif,8011.9
25-75_A2780_20and30_Day2_TX RED_Tile-2_B3.tif,4848.8
25-75_A2780_20and30_Day2_TX RED_Tile-2_B6.tif,6250.3
25-75_A2780_20and30_Day2_TX RED_Tile-2_C3.tif,4659.1
25-75_A2780_20and30_Day2_TX RED_Tile-2_C6.tif,3701.4
25-75_A2780_20and30_Day2_TX RED_Tile-3_A3.tif,2442.6
25-75_A2780_20and30_Day2_TX RED_Tile-3_A6.tif,5569.3
25-75_A2780_20and30_Day2_TX RED_Tile-3_B3.tif,4702.6
25-75_A2780_20and30_Day2_TX RED_Tile-3_B6.tif,8785
25-75_A2780_20and30_Day2_TX RED_Tile-3_C3.tif,2779.6
25-75_A2780_20and30_Day2_TX RED_Tile-3_C6.tif,3318.4
25-75_A2780_20and30_Day2_TX RED_Tile-4_A3.tif,8571.5
25-75_A2780_20and30_Day2_TX RED_Tile-4_A6.tif,8989.4
25-75_A2780_20and30_Day2_TX RED_Tile-4_B3.tif,9075.9
25-75_A2780_20and30_Day2_TX RED_Tile-4_B6.tif,6369.2
25-75_A2780_20and30_Day2_TX RED_Tile-4_C3.tif,7821.7
25-75_A2780_20and30_Day2_TX RED_Tile-4_C6.tif,7628.9
25-75_A2780_20and30_Day2_TX RED_Tile-5_A3.tif,7037.5
25-75_A2780_20and30_Day2_TX RED_Tile-5_A6.tif,8954
25-75_A2780_20and30_Day2_TX RED_Tile-5_B3.tif,7868.7
25-75_A2780_20and30_Day2_TX RED_Tile-5_B6.tif,4953.6
25-75_A2780_20and30_Day2_TX RED_Tile-5_C3.tif,5959.9
25-75_A2780_20and30_Day2_TX RED_Tile-5_C6.tif,4968.7
25-75_A2780_20and30_Day3_TX RED_Tile-0_A3.tif,6708.6
25-75_A2780_20and30_Day3_TX RED_Tile-0_A6.tif,19513.8
25-75_A2780_20and30_Day3_TX RED_Tile-0_B3.tif,16241.4
25-75_A2780_20and30_Day3_TX RED_Tile-0_B6.tif,10274.9
25-75_A2780_20and30_Day3_TX RED_Tile-0_C3.tif,3037.6
25-75_A2780_20and30_Day3_TX RED_Tile-0_C6.tif,5955.3
25-75_A2780_20and30_Day3_TX RED_Tile-1_A3.tif,14054.8
25-75_A2780_20and30_Day3_TX RED_Tile-1_A6.tif,27399.2
25-75_A2780_20and30_Day3_TX RED_Tile-1_B3.tif,14018.8
25-75_A2780_20and30_Day3_TX RED_Tile-1_B6.tif,7586.4
25-75_A2780_20and30_Day3_TX RED_Tile-1_C3.tif,7268.2
25-75_A2780_20and30_Day3_TX RED_Tile-1_C6.tif,12262.8
25-75_A2780_20and30_Day3_TX RED_Tile-2_A3.tif,13950.5
25-75_A2780_20and30_Day3_TX RED_Tile-2_A6.tif,21065.4
25-75_A2780_20and30_Day3_TX RED_Tile-2_B3.tif,14083.1
25-75_A2780_20and30_Day3_TX RED_Tile-2_B6.tif,13647
25-75_A2780_20and30_Day3_TX RED_Tile-2_C3.tif,16354.7
25-75_A2780_20and30_Day3_TX RED_Tile-2_C6.tif,10574.5
25-75_A2780_20and30_Day3_TX RED_Tile-3_A3.tif,5586.5
25-75_A2780_20and30_Day3_TX RED_Tile-3_A6.tif,28455.6
25-75_A2780_20and30_Day3_TX RED_Tile-3_B3.tif,13751.7
25-75_A2780_20and30_Day3_TX RED_Tile-3_B6.tif,20486.2
25-75_A2780_20and30_Day3_TX RED_Tile-3_C3.tif,8378.2
25-75_A2780_20and30_Day3_TX RED_Tile-3_C6.tif,18475.1
25-75_A2780_20and30_Day3_TX RED_Tile-4_A3.tif,28166.2
25-75_A2780_20and30_Day3_TX RED_Tile-4_A6.tif,22145.6
25-75_A2780_20and30_Day3_TX RED_Tile-4_B3.tif,23316.3
25-75_A2780_20and30_Day3_TX RED_Tile-4_B6.tif,18049.1
25-75_A2780_20and30_Day3_TX RED_Tile-4_C3.tif,27343.5
25-75_A2780_20and30_Day3_TX RED_Tile-4_C6.tif,21989.8
25-75_A2780_20and30_Day3_TX RED_Tile-5_A3.tif,20191.2
25-75_A2780_20and30_Day3_TX RED_Tile-5_A6.tif,28711.6
25-75_A2780_20and30_Day3_TX RED_Tile-5_B3.tif,24481.5
25-75_A2780_20and30_Day3_TX RED_Tile-5_B6.tif,15279.1
25-75_A2780_20and30_Day3_TX RED_Tile-5_C3.tif,16675.5
25-75_A2780_20and30_Day3_TX RED_Tile-5_C6.tif,17412.1
25-75_A2780_20and30_Day4_TX RED_Tile-0_A3.tif,19986.3
25-75_A2780_20and30_Day4_TX RED_Tile-0_A6.tif,50580.9
25-75_A2780_20and30_Day4_TX RED_Tile-0_B3.tif,43771.6
25-75_A2780_20and30_Day4_TX RED_Tile-0_B6.tif,35817.9
25-75_A2780_20and30_Day4_TX RED_Tile-0_C3.tif,7983.6
25-75_A2780_20and30_Day4_TX RED_Tile-0_C6.tif,32428.6
25-75_A2780_20and30_Day4_TX RED_Tile-1_A3.tif,35744.5
25-75_A2780_20and30_Day4_TX RED_Tile-1_A6.tif,53315.5
25-75_A2780_20and30_Day4_TX RED_Tile-1_B3.tif,42251.8
25-75_A2780_20and30_Day4_TX RED_Tile-1_B6.tif,28844.1
25-75_A2780_20and30_Day4_TX RED_Tile-1_C3.tif,19469.7
25-75_A2780_20and30_Day4_TX RED_Tile-1_C6.tif,20335.9
25-75_A2780_20and30_Day4_TX RED_Tile-2_A3.tif,35410.6
25-75_A2780_20and30_Day4_TX RED_Tile-2_A6.tif,56385
25-75_A2780_20and30_Day4_TX RED_Tile-2_B3.tif,39147.9
25-75_A2780_20and30_Day4_TX RED_Tile-2_B6.tif,45347.6
25-75_A2780_20and30_Day4_TX RED_Tile-2_C3.tif,49427.9
25-75_A2780_20and30_Day4_TX RED_Tile-2_C6.tif,29890.4
25-75_A2780_20and30_Day4_TX RED_Tile-3_A3.tif,30678.1
25-75_A2780_20and30_Day4_TX RED_Tile-3_A6.tif,55492
25-75_A2780_20and30_Day4_TX RED_Tile-3_B3.tif,40505.8
25-75_A2780_20and30_Day4_TX RED_Tile-3_B6.tif,53648.9
25-75_A2780_20and30_Day4_TX RED_Tile-3_C3.tif,27469.5
25-75_A2780_20and30_Day4_TX RED_Tile-3_C6.tif,25639.6
25-75_A2780_20and30_Day4_TX RED_Tile-4_A3.tif,49189.1
25-75_A2780_20and30_Day4_TX RED_Tile-4_A6.tif,61804
25-75_A2780_20and30_Day4_TX RED_Tile-4_B3.tif,61792.4
25-75_A2780_20and30_Day4_TX RED_Tile-4_B6.tif,38268.1
25-75_A2780_20and30_Day4_TX RED_Tile-4_C3.tif,60214.9
25-75_A2780_20and30_Day4_TX RED_Tile-4_C6.tif,48269.3
25-75_A2780_20and30_Day4_TX RED_Tile-5_A3.tif,42342.9
25-75_A2780_20and30_Day4_TX RED_Tile-5_A6.tif,72583.4
25-75_A2780_20and30_Day4_TX RED_Tile-5_B3.tif,60674.8
25-75_A2780_20and30_Day4_TX RED_Tile-5_B6.tif,29241.8
25-75_A2780_20and30_Day4_TX RED_Tile-5_C3.tif,34366.9
25-75_A2780_20and30_Day4_TX RED_Tile-5_C6.tif,44607.4
25-75_A2780_20and30_Day5_TX RED_Tile-0_A3.tif,90278.3
25-75_A2780_20and30_Day5_TX RED_Tile-0_A6.tif,87050
25-75_A2780_20and30_Day5_TX RED_Tile-0_B3.tif,133207
25-75_A2780_20and30_Day5_TX RED_Tile-0_B6.tif,117579.3
25-75_A2780_20and30_Day5_TX RED_Tile-0_C3.tif,40519
25-75_A2780_20and30_Day5_TX RED_Tile-0_C6.tif,93666.5
25-75_A2780_20and30_Day5_TX RED_Tile-1_A3.tif,124714.5
25-75_A2780_20and30_Day5_TX RED_Tile-1_A6.tif,130388
25-75_A2780_20and30_Day5_TX RED_Tile-1_B3.tif,122221.3
25-75_A2780_20and30_Day5_TX RED_Tile-1_B6.tif,101071.8
25-75_A2780_20and30_Day5_TX RED_Tile-1_C3.tif,72843.9
25-75_A2780_20and30_Day5_TX RED_Tile-1_C6.tif,71743
25-75_A2780_20and30_Day5_TX RED_Tile-2_A3.tif,106922.9
25-75_A2780_20and30_Day5_TX RED_Tile-2_A6.tif,129275.9
25-75_A2780_20and30_Day5_TX RED_Tile-2_B3.tif,110071.8
25-75_A2780_20and30_Day5_TX RED_Tile-2_B6.tif,116881.7
25-75_A2780_20and30_Day5_TX RED_Tile-2_C3.tif,158790.9
25-75_A2780_20and30_Day5_TX RED_Tile-2_C6.tif,105565.5
25-75_A2780_20and30_Day5_TX RED_Tile-3_A3.tif,93738.9
25-75_A2780_20and30_Day5_TX RED_Tile-3_A6.tif,160910.8
25-75_A2780_20and30_Day5_TX RED_Tile-3_B3.tif,121450.2
25-75_A2780_20and30_Day5_TX RED_Tile-3_B6.tif,144376
25-75_A2780_20and30_Day5_TX RED_Tile-3_C3.tif,90088.1
25-75_A2780_20and30_Day5_TX RED_Tile-3_C6.tif,94333.3
25-75_A2780_20and30_Day5_TX RED_Tile-4_A3.tif,145528
25-75_A2780_20and30_Day5_TX RED_Tile-4_A6.tif,180409.9
25-75_A2780_20and30_Day5_TX RED_Tile-4_B3.tif,178696.3
25-75_A2780_20and30_Day5_TX RED_Tile-4_B6.tif,102346.3
25-75_A2780_20and30_Day5_TX RED_Tile-4_C3.tif,181087.3
25-75_A2780_20and30_Day5_TX RED_Tile-4_C6.tif,123050
25-75_A2780_20and30_Day5_TX RED_Tile-5_A3.tif,148957.7
25-75_A2780_20and30_Day5_TX RED_Tile-5_A6.tif,160099.3
25-75_A2780_20and30_Day5_TX RED_Tile-5_B3.tif,182101.2
25-75_A2780_20and30_Day5_TX RED_Tile-5_B6.tif,71638.3
25-75_A2780_20and30_Day5_TX RED_Tile-5_C3.tif,101659.2
25-75_A2780_20and30_Day5_TX RED_Tile-5_C6.tif,60667.7
25-75_A2780_20and30_Day6_TX RED_Tile-0_A3.tif,120389.8
25-75_A2780_20and30_Day6_TX RED_Tile-0_A6.tif,167696.3
25-75_A2780_20and30_Day6_TX RED_Tile-0_B3.tif,114451.2
25-75_A2780_20and30_Day6_TX RED_Tile-0_B6.tif,114053
25-75_A2780_20and30_Day6_TX RED_Tile-0_C3.tif,85151.7
25-75_A2780_20and30_Day6_TX RED_Tile-0_C6.tif,66733.8
25-75_A2780_20and30_Day6_TX RED_Tile-1_A3.tif,128822.6
25-75_A2780_20and30_Day6_TX RED_Tile-1_A6.tif,179426.3
25-75_A2780_20and30_Day6_TX RED_Tile-1_B3.tif,136204.2
