Image,Cells
50-50_A2780_20and30_Day11_TX RED_Tile-5_C2.tif,2617.7986111111113
50-50_A2780_20and30_Day11_TX RED_Tile-5_C5.tif,2028.9791666666667
50-50_A2780_20and30_Day12_TX RED_Tile-0_A2.tif,3388.8333333333335
50-50_A2780_20and30_Day12_TX RED_Tile-0_A5.tif,2128.98125
50-50_A2780_20and30_Day12_TX RED_Tile-0_B2.tif,2522.922222222222
50-50_A2780_20and30_Day12_TX RED_Tile-0_B5.tif,1616.6493055555557
50-50_A2780_20and30_Day12_TX RED_Tile-0_C2.tif,2078.746527777778
50-50_A2780_20and30_Day12_TX RED_Tile-0_C5.tif,1541.2902777777776
50-50_A2780_20and30_Day12_TX RED_Tile-1_A2.tif,2547.3020833333335
50-50_A2780_20and30_Day12_TX RED_Tile-1_A5.tif,988.6347222222222
50-50_A2780_20and30_Day12_TX RED_Tile-1_B2.tif,2426.1347222222225
50-50_A2780_20and30_Day12_TX RED_Tile-1_B5.tif,1552.4701388888889
50-50_A2780_20and30_Day12_TX RED_Tile-1_C2.tif,2532.2048611111113
50-50_A2780_20and30_Day12_TX RED_Tile-1_C5.tif,1730.2270833333334
50-50_A2780_20and30_Day12_TX RED_Tile-2_A2.tif,3375.5493055555553
50-50_A2780_20and30_Day12_TX RED_Tile-2_A5.tif,3206.3298611111113
50-50_A2780_20and30_Day12_TX RED_Tile-2_B2.tif,2919.586111111111
50-50_A2780_20and30_Day12_TX RED_Tile-2_B5.tif,3346.391666666667
50-50_A2780_20and30_Day12_TX RED_Tile-2_C2.tif,3011.363194444444
50-50_A2780_20and30_Day12_TX RED_Tile-2_C5.tif,2991.4354166666667
50-50_A2780_20and30_Day12_TX RED_Tile-3_A2.tif,2900.136111111111
50-50_A2780_20and30_Day12_TX RED_Tile-3_A5.tif,2184.496527777778
50-50_A2780_20and30_Day12_TX RED_Tile-3_B2.tif,2277.328472222222
50-50_A2780_20and30_Day12_TX RED_Tile-3_B5.tif,3248.336111111111
50-50_A2780_20and30_Day12_TX RED_Tile-3_C2.tif,1842.2208333333333
50-50_A2780_20and30_Day12_TX RED_Tile-3_C5.tif,2677.0944444444444
50-50_A2780_20and30_Day12_TX RED_Tile-4_A2.tif,3682.835416666667
50-50_A2780_20and30_Day12_TX RED_Tile-4_A5.tif,3092.4069444444444
50-50_A2780_20and30_Day12_TX RED_Tile-4_B2.tif,2850.5090277777776
50-50_A2780_20and30_Day12_TX RED_Tile-4_B5.tif,3405.8840277777776
50-50_A2780_20and30_Day12_TX RED_Tile-4_C2.tif,3214.245138888889
50-50_A2780_20and30_Day12_TX RED_Tile-4_C5.tif,3845.2708333333335
50-50_A2780_20and30_Day12_TX RED_Tile-5_A2.tif,2776.277777777778
50-50_A2780_20and30_Day12_TX RED_Tile-5_A5.tif,2704.1965277777776
50-50_A2780_20and30_Day12_TX RED_Tile-5_B2.tif,2617.5840277777775
50-50_A2780_20and30_Day12_TX RED_Tile-5_B5.tif,3149.936111111111
50-50_A2780_20and30_Day12_TX RED_Tile-5_C2.tif,2518.1895833333333
50-50_A2780_20and30_Day12_TX RED_Tile-5_C5.tif,2509.870138888889
50-50_A2780_20and30_Day13_TX RED_Tile-0_A2.tif,3230.3229166666665
50-50_A2780_20and30_Day13_TX RED_Tile-0_A5.tif,2428.0993055555555
50-50_A2780_20and30_Day13_TX RED_Tile-0_B2.tif,2608.1472222222224
50-50_A2780_20and30_Day13_TX RED_Tile-0_B5.tif,2390.3791666666666
50-50_A2780_20and30_Day13_TX RED_Tile-0_C2.tif,2208.1875
50-50_A2780_20and30_Day13_TX RED_Tile-0_C5.tif,2819.3062499999996
50-50_A2780_20and30_Day13_TX RED_Tile-1_A2.tif,2760.5555555555557
50-50_A2780_20and30_Day13_TX RED_Tile-1_A5.tif,2171.6937500000004
50-50_A2780_20and30_Day13_TX RED_Tile-1_B2.tif,2317.190972222222
50-50_A2780_20and30_Day13_TX RED_Tile-1_B5.tif,2953.996527777778
50-50_A2780_20and30_Day13_TX RED_Tile-1_C2.tif,2889.546527777778
50-50_A2780_20and30_Day13_TX RED_Tile-1_C5.tif,2367.766666666667
50-50_A2780_20and30_Day13_TX RED_Tile-2_A2.tif,3682.1854166666662
50-50_A2780_20and30_Day13_TX RED_Tile-2_A5.tif,3772.954166666667
50-50_A2780_20and30_Day13_TX RED_Tile-2_B2.tif,3531.4958333333334
50-50_A2780_20and30_Day13_TX RED_Tile-2_B5.tif,3604.1736111111113
50-50_A2780_20and30_Day13_TX RED_Tile-2_C2.tif,2877.4777777777776
50-50_A2780_20and30_Day13_TX RED_Tile-2_C5.tif,2675.042361111111
50-50_A2780_20and30_Day13_TX RED_Tile-3_A2.tif,3221.325
50-50_A2780_20and30_Day13_TX RED_Tile-3_A5.tif,2919.234722222222
50-50_A2780_20and30_Day13_TX RED_Tile-3_B2.tif,2456.965277777778
50-50_A2780_20and30_Day13_TX RED_Tile-3_B5.tif,3277.58125
50-50_A2780_20and30_Day13_TX RED_Tile-3_C2.tif,2421.7291666666665
50-50_A2780_20and30_Day13_TX RED_Tile-3_C5.tif,2216.7361111111113
50-50_A2780_20and30_Day13_TX RED_Tile-4_A2.tif,4002.9423611111106
50-50_A2780_20and30_Day13_TX RED_Tile-4_A5.tif,3617.148611111111
50-50_A2780_20and30_Day13_TX RED_Tile-4_B2.tif,3053.092361111111
50-50_A2780_20and30_Day13_TX RED_Tile-4_B5.tif,3592.1125
50-50_A2780_20and30_Day13_TX RED_Tile-4_C2.tif,3778.8500000000004
50-50_A2780_20and30_Day13_TX RED_Tile-4_C5.tif,3175.1340277777776
50-50_A2780_20and30_Day13_TX RED_Tile-5_A2.tif,2963.514583333333
50-50_A2780_20and30_Day13_TX RED_Tile-5_A5.tif,2677.702083333333
50-50_A2780_20and30_Day13_TX RED_Tile-5_B2.tif,2803.8965277777775
50-50_A2780_20and30_Day13_TX RED_Tile-5_B5.tif,3108.6354166666665
50-50_A2780_20and30_Day13_TX RED_Tile-5_C2.tif,2167.105555555556
50-50_A2780_20and30_Day13_TX RED_Tile-5_C5.tif,2152.95
50-50_A2780_20and30_Day14_FITC_Tile-0_B2.tif,3483.5833333333335
50-50_A2780_20and30_Day14_FITC_Tile-1_B2.tif,3043.1458333333335
50-50_A2780_20and30_Day14_FITC_Tile-2_B2.tif,3460.503472222222
50-50_A2780_20and30_Day14_FITC_Tile-3_B2.tif,2896.397916666667
50-50_A2780_20and30_Day14_FITC_Tile-4_B2.tif,3016.293055555556
50-50_A2780_20and30_Day14_FITC_Tile-5_B2.tif,1476.8861111111112
50-50_A2780_20and30_Day14_TX RED_Tile-0_A2.tif,2940.586111111111
50-50_A2780_20and30_Day14_TX RED_Tile-0_A5.tif,2566.042361111111
50-50_A2780_20and30_Day14_TX RED_Tile-0_B5.tif,2732.585416666667
50-50_A2780_20and30_Day14_TX RED_Tile-0_C2.tif,2512.195833333333
50-50_A2780_20and30_Day14_TX RED_Tile-0_C5.tif,1619.9166666666667
50-50_A2780_20and30_Day14_TX RED_Tile-1_A2.tif,2757.9375
50-50_A2780_20and30_Day14_TX RED_Tile-1_A5.tif,1191.5513888888888
50-50_A2780_20and30_Day14_TX RED_Tile-1_B5.tif,3529.1625000000004
50-50_A2780_20and30_Day14_TX RED_Tile-1_C2.tif,3312.0270833333334
50-50_A2780_20and30_Day14_TX RED_Tile-1_C5.tif,2378.1243055555556
50-50_A2780_20and30_Day14_TX RED_Tile-2_A2.tif,2204.238888888889
50-50_A2780_20and30_Day14_TX RED_Tile-2_A5.tif,2995.1388888888887
50-50_A2780_20and30_Day14_TX RED_Tile-2_B5.tif,3181.338888888889
50-50_A2780_20and30_Day14_TX RED_Tile-2_C2.tif,2757.9590277777775
50-50_A2780_20and30_Day14_TX RED_Tile-2_C5.tif,1402.3312500000002
50-50_A2780_20and30_Day14_TX RED_Tile-3_A2.tif,2147.0402777777776
50-50_A2780_20and30_Day14_TX RED_Tile-3_A5.tif,2480.729861111111
50-50_A2780_20and30_Day14_TX RED_Tile-3_B5.tif,3916.934027777778
50-50_A2780_20and30_Day14_TX RED_Tile-3_C2.tif,3005.8368055555557
50-50_A2780_20and30_Day14_TX RED_Tile-3_C5.tif,2370.8652777777775
50-50_A2780_20and30_Day14_TX RED_Tile-4_A2.tif,3773.0215277777775
50-50_A2780_20and30_Day14_TX RED_Tile-4_A5.tif,4104.971527777778
50-50_A2780_20and30_Day14_TX RED_Tile-4_B5.tif,3122.8229166666665
50-50_A2780_20and30_Day14_TX RED_Tile-4_C2.tif,4006.3569444444447
50-50_A2780_20and30_Day14_TX RED_Tile-4_C5.tif,2919.2
50-50_A2780_20and30_Day14_TX RED_Tile-5_A2.tif,3285.9152777777776
50-50_A2780_20and30_Day14_TX RED_Tile-5_A5.tif,3303.363194444444
50-50_A2780_20and30_Day14_TX RED_Tile-5_B5.tif,3610.8069444444445
50-50_A2780_20and30_Day14_TX RED_Tile-5_C2.tif,2877.1194444444445
50-50_A2780_20and30_Day14_TX RED_Tile-5_C5.tif,2581.378472222222
50-50_A2780_20and30_Day1_TX RED_Tile-0_A2.tif,13.800694444444444
50-50_A2780_20and30_Day1_TX RED_Tile-0_A5.tif,31.613888888888887
50-50_A2780_20and30_Day1_TX RED_Tile-0_B2.tif,15.606250000000001
50-50_A2780_20and30_Day1_TX RED_Tile-0_B5.tif,33.87986111111111
50-50_A2780_20and30_Day1_TX RED_Tile-0_C2.tif,10.284027777777778
50-50_A2780_20and30_Day1_TX RED_Tile-0_C5.tif,17.166666666666668
50-50_A2780_20and30_Day1_TX RED_Tile-1_A2.tif,16.144444444444446
50-50_A2780_20and30_Day1_TX RED_Tile-1_A5.tif,40.19305555555556
50-50_A2780_20and30_Day1_TX RED_Tile-1_B2.tif,13.944444444444445
50-50_A2780_20and30_Day1_TX RED_Tile-1_B5.tif,39.143055555555556
50-50_A2780_20and30_Day1_TX RED_Tile-1_C2.tif,5.804166666666666
50-50_A2780_20and30_Day1_TX RED_Tile-1_C5.tif,25.209027777777777
50-50_A2780_20and30_Day1_TX RED_Tile-2_A2.tif,27.700000000000003
50-50_A2780_20and30_Day1_TX RED_Tile-2_A5.tif,39.125
50-50_A2780_20and30_Day1_TX RED_Tile-2_B2.tif,26.178472222222222
50-50_A2780_20and30_Day1_TX RED_Tile-2_B5.tif,30.28541666666667
50-50_A2780_20and30_Day1_TX RED_Tile-2_C2.tif,7.272916666666666
50-50_A2780_20and30_Day1_TX RED_Tile-2_C5.tif,17.943055555555556
50-50_A2780_20and30_Day1_TX RED_Tile-3_A2.tif,16.49513888888889
50-50_A2780_20and30_Day1_TX RED_Tile-3_A5.tif,36.12152777777778
50-50_A2780_20and30_Day1_TX RED_Tile-3_B2.tif,32.03888888888889
50-50_A2780_20and30_Day1_TX RED_Tile-3_B5.tif,45.15069444444444
50-50_A2780_20and30_Day1_TX RED_Tile-3_C2.tif,11.506250000000001
50-50_A2780_20and30_Day1_TX RED_Tile-3_C5.tif,21.234722222222224
50-50_A2780_20and30_Day1_TX RED_Tile-4_A2.tif,37.59722222222222
50-50_A2780_20and30_Day1_TX RED_Tile-4_A5.tif,20.51111111111111
50-50_A2780_20and30_Day1_TX RED_Tile-4_B2.tif,20.033333333333335
50-50_A2780_20and30_Day1_TX RED_Tile-4_B5.tif,23.71527777777778
50-50_A2780_20and30_Day1_TX RED_Tile-4_C2.tif,16.15138888888889
50-50_A2780_20and30_Day1_TX RED_Tile-4_C5.tif,21.10486111111111
50-50_A2780_20and30_Day1_TX RED_Tile-5_A2.tif,27.1625
50-50_A2780_20and30_Day1_TX RED_Tile-5_A5.tif,25.405555555555555
50-50_A2780_20and30_Day1_TX RED_Tile-5_B2.tif,33.106944444444444
50-50_A2780_20and30_Day1_TX RED_Tile-5_B5.tif,19.140972222222224
50-50_A2780_20and30_Day1_TX RED_Tile-5_C2.tif,18.961805555555557
50-50_A2780_20and30_Day1_TX RED_Tile-5_C5.tif,19.85763888888889
50-50_A2780_20and30_Day2_TX RED_Tile-0_A2.tif,62.88263888888889
50-50_A2780_20and30_Day2_TX RED_Tile-0_A5.tif,115.03958333333334
50-50_A2780_20and30_Day2_TX RED_Tile-0_B2.tif,45.23888888888889
50-50_A2780_20and30_Day2_TX RED_Tile-0_B5.tif,99.84027777777777
50-50_A2780_20and30_Day2_TX RED_Tile-0_C2.tif,23.202777777777776
50-50_A2780_20and30_Day2_TX RED_Tile-0_C5.tif,50.21736111111111
50-50_A2780_20and30_Day2_TX RED_Tile-1_A2.tif,31.554166666666667
50-50_A2780_20and30_Day2_TX RED_Tile-1_A5.tif,81.78888888888889
50-50_A2780_20and30_Day2_TX RED_Tile-1_B2.tif,28.125
50-50_A2780_20and30_Day2_TX RED_Tile-1_B5.tif,130.32291666666666
50-50_A2780_20and30_Day2_TX RED_Tile-1_C2.tif,33.72152777777777
50-50_A2780_20and30_Day2_TX RED_Tile-1_C5.tif,67.48888888888888
50-50_A2780_20and30_Day2_TX RED_Tile-2_A2.tif,83.61944444444445
50-50_A2780_20and30_Day2_TX RED_Tile-2_A5.tif,112.26736111111111
50-50_A2780_20and30_Day2_TX RED_Tile-2_B2.tif,72.74513888888889
50-50_A2780_20and30_Day2_TX RED_Tile-2_B5.tif,101.90972222222223
50-50_A2780_20and30_Day2_TX RED_Tile-2_C2.tif,44.638194444444444
50-50_A2780_20and30_Day2_TX RED_Tile-2_C5.tif,46.78472222222222
50-50_A2780_20and30_Day2_TX RED_Tile-3_A2.tif,58.60347222222222
50-50_A2780_20and30_Day2_TX RED_Tile-3_A5.tif,81.58819444444445
50-50_A2780_20and30_Day2_TX RED_Tile-3_B2.tif,100.06180555555555
50-50_A2780_20and30_Day2_TX RED_Tile-3_B5.tif,133.27083333333334
50-50_A2780_20and30_Day2_TX RED_Tile-3_C2.tif,17.956944444444446
50-50_A2780_20and30_Day2_TX RED_Tile-3_C5.tif,54.7
50-50_A2780_20and30_Day2_TX RED_Tile-4_A2.tif,71.40972222222223
50-50_A2780_20and30_Day2_TX RED_Tile-4_A5.tif,61.30902777777778
50-50_A2780_20and30_Day2_TX RED_Tile-4_B2.tif,65.96458333333334
50-50_A2780_20and30_Day2_TX RED_Tile-4_B5.tif,79.8423611111111
50-50_A2780_20and30_Day2_TX RED_Tile-4_C2.tif,40.552083333333336
50-50_A2780_20and30_Day2_TX RED_Tile-4_C5.tif,71.31527777777778
50-50_A2780_20and30_Day2_TX RED_Tile-5_A2.tif,81.68333333333334
50-50_A2780_20and30_Day2_TX RED_Tile-5_A5.tif,64.01458333333333
50-50_A2780_20and30_Day2_TX RED_Tile-5_B2.tif,95.26944444444445
50-50_A2780_20and30_Day2_TX RED_Tile-5_B5.tif,73.30000000000001
50-50_A2780_20and30_Day2_TX RED_Tile-5_C2.tif,37.885416666666664
50-50_A2780_20and30_Day2_TX RED_Tile-5_C5.tif,45.537499999999994
50-50_A2780_20and30_Day3_TX RED_Tile-0_A2.tif,112.38680555555555
50-50_A2780_20and30_Day3_TX RED_Tile-0_A5.tif,252.42083333333332
50-50_A2780_20and30_Day3_TX RED_Tile-0_B2.tif,99.83333333333333
50-50_A2780_20and30_Day3_TX RED_Tile-0_B5.tif,207.3013888888889
50-50_A2780_20and30_Day3_TX RED_Tile-0_C2.tif,64.24236111111111
50-50_A2780_20and30_Day3_TX RED_Tile-0_C5.tif,118.67916666666666
50-50_A2780_20and30_Day3_TX RED_Tile-1_A2.tif,63.26597222222222
50-50_A2780_20and30_Day3_TX RED_Tile-1_A5.tif,255.7097222222222
50-50_A2780_20and30_Day3_TX RED_Tile-1_B2.tif,112.35902777777778
50-50_A2780_20and30_Day3_TX RED_Tile-1_B5.tif,391.5625
50-50_A2780_20and30_Day3_TX RED_Tile-1_C2.tif,89.49375
50-50_A2780_20and30_Day3_TX RED_Tile-1_C5.tif,175.32986111111111
50-50_A2780_20and30_Day3_TX RED_Tile-2_A2.tif,213.6048611111111
50-50_A2780_20and30_Day3_TX RED_Tile-2_A5.tif,299.7291666666667
50-50_A2780_20and30_Day3_TX RED_Tile-2_B2.tif,212.36805555555554
50-50_A2780_20and30_Day3_TX RED_Tile-2_B5.tif,259.84791666666666
50-50_A2780_20and30_Day3_TX RED_Tile-2_C2.tif,115.3138888888889
50-50_A2780_20and30_Day3_TX RED_Tile-2_C5.tif,164.82777777777778
50-50_A2780_20and30_Day3_TX RED_Tile-3_A2.tif,128.70347222222222
50-50_A2780_20and30_Day3_TX RED_Tile-3_A5.tif,274.14444444444445
50-50_A2780_20and30_Day3_TX RED_Tile-3_B2.tif,235.2861111111111
50-50_A2780_20and30_Day3_TX RED_Tile-3_B5.tif,324.70208333333335
50-50_A2780_20and30_Day3_TX RED_Tile-3_C2.tif,50.364583333333336
50-50_A2780_20and30_Day3_TX RED_Tile-3_C5.tif,152.17291666666668
50-50_A2780_20and30_Day3_TX RED_Tile-4_A2.tif,241.63819444444445
50-50_A2780_20and30_Day3_TX RED_Tile-4_A5.tif,194.2388888888889
50-50_A2780_20and30_Day3_TX RED_Tile-4_B2.tif,179.15208333333334
50-50_A2780_20and30_Day3_TX RED_Tile-4_B5.tif,168.6861111111111
50-50_A2780_20and30_Day3_TX RED_Tile-4_C2.tif,135.62083333333334
50-50_A2780_20and30_Day3_TX RED_Tile-4_C5.tif,150.3138888888889
50-50_A2780_20and30_Day3_TX RED_Tile-5_A2.tif,208.91805555555555
50-50_A2780_20and30_Day3_TX RED_Tile-5_A5.tif,144.76319444444445
50-50_A2780_20and30_Day3_TX RED_Tile-5_B2.tif,235.3173611111111
50-50_A2780_20and30_Day3_TX RED_Tile-5_B5.tif,169.83819444444444
50-50_A2780_20and30_Day3_TX RED_Tile-5_C2.tif,98.19305555555555
50-50_A2780_20and30_Day3_TX RED_Tile-5_C5.tif,147.1451388888889
50-50_A2780_20and30_Day4_TX RED_Tile-0_A2.tif,394.80555555555554
50-50_A2780_20and30_Day4_TX RED_Tile-0_A5.tif,708.2152777777778
50-50_A2780_20and30_Day4_TX RED_Tile-0_B2.tif,349.4715277777778
50-50_A2780_20and30_Day4_TX RED_Tile-0_B5.tif,700.33125
50-50_A2780_20and30_Day4_TX RED_Tile-0_C2.tif,217.62083333333334
50-50_A2780_20and30_Day4_TX RED_Tile-0_C5.tif,442.9743055555556
50-50_A2780_20and30_Day4_TX RED_Tile-1_A2.tif,168.11319444444445
50-50_A2780_20and30_Day4_TX RED_Tile-1_A5.tif,520.7048611111111
50-50_A2780_20and30_Day4_TX RED_Tile-1_B2.tif,218.64652777777778
50-50_A2780_20and30_Day4_TX RED_Tile-1_B5.tif,754.1604166666667
50-50_A2780_20and30_Day4_TX RED_Tile-1_C2.tif,196.26944444444445
50-50_A2780_20and30_Day4_TX RED_Tile-1_C5.tif,438.01666666666665
50-50_A2780_20and30_Day4_TX RED_Tile-2_A2.tif,581.286111111111
50-50_A2780_20and30_Day4_TX RED_Tile-2_A5.tif,796.7708333333334
50-50_A2780_20and30_Day4_TX RED_Tile-2_B2.tif,608.223611111111
50-50_A2780_20and30_Day4_TX RED_Tile-2_B5.tif,632.4729166666667
50-50_A2780_20and30_Day4_TX RED_Tile-2_C2.tif,303.95208333333335
50-50_A2780_20and30_Day4_TX RED_Tile-2_C5.tif,636.995138888889
50-50_A2780_20and30_Day4_TX RED_Tile-3_A2.tif,486.74791666666664
50-50_A2780_20and30_Day4_TX RED_Tile-3_A5.tif,624.6701388888889
50-50_A2780_20and30_Day4_TX RED_Tile-3_B2.tif,678.9840277777778
50-50_A2780_20and30_Day4_TX RED_Tile-3_B5.tif,759.7076388888888
50-50_A2780_20and30_Day4_TX RED_Tile-3_C2.tif,113.48680555555556
50-50_A2780_20and30_Day4_TX RED_Tile-3_C5.tif,498.34166666666664
50-50_A2780_20and30_Day4_TX RED_Tile-4_A2.tif,448.7673611111111
50-50_A2780_20and30_Day4_TX RED_Tile-4_A5.tif,486.2277777777778
50-50_A2780_20and30_Day4_TX RED_Tile-4_B2.tif,491.4694444444445
50-50_A2780_20and30_Day4_TX RED_Tile-4_B5.tif,519.4506944444444
50-50_A2780_20and30_Day4_TX RED_Tile-4_C2.tif,420.9166666666667
50-50_A2780_20and30_Day4_TX RED_Tile-4_C5.tif,635.1152777777778
50-50_A2780_20and30_Day4_TX RED_Tile-5_A2.tif,649.6541666666667
50-50_A2780_20and30_Day4_TX RED_Tile-5_A5.tif,281.7159722222222
50-50_A2780_20and30_Day4_TX RED_Tile-5_B2.tif,661.0125
50-50_A2780_20and30_Day4_TX RED_Tile-5_B5.tif,376.4895833333333
50-50_A2780_20and30_Day4_TX RED_Tile-5_C2.tif,302.19166666666666
50-50_A2780_20and30_Day4_TX RED_Tile-5_C5.tif,505.80069444444445
50-50_A2780_20and30_Day5_TX RED_Tile-0_A2.tif,1538.6868055555556
50-50_A2780_20and30_Day5_TX RED_Tile-0_A5.tif,1770.4027777777778
50-50_A2780_20and30_Day5_TX RED_Tile-0_B2.tif,854.10625
50-50_A2780_20and30_Day5_TX RED_Tile-0_B5.tif,1351.7590277777776
50-50_A2780_20and30_Day5_TX RED_Tile-0_C2.tif,523.6138888888888
50-50_A2780_20and30_Day5_TX RED_Tile-0_C5.tif,1171.9958333333334
50-50_A2780_20and30_Day5_TX RED_Tile-1_A2.tif,728.4631944444444
50-50_A2780_20and30_Day5_TX RED_Tile-1_A5.tif,1461.1
50-50_A2780_20and30_Day5_TX RED_Tile-1_B2.tif,946.1645833333334
50-50_A2780_20and30_Day5_TX RED_Tile-1_B5.tif,2030.5041666666666
50-50_A2780_20and30_Day5_TX RED_Tile-1_C2.tif,694.5166666666667
50-50_A2780_20and30_Day5_TX RED_Tile-1_C5.tif,1276.4631944444445
50-50_A2780_20and30_Day5_TX RED_Tile-2_A2.tif,1798.5347222222222
50-50_A2780_20and30_Day5_TX RED_Tile-2_A5.tif,1718.913888888889
50-50_A2780_20and30_Day5_TX RED_Tile-2_B2.tif,1455.2222222222222
50-50_A2780_20and30_Day5_TX RED_Tile-2_B5.tif,1183.4284722222224
