Image,Cells
75-25_A2780_20and30_Day12_TX RED_Tile-4_A1.tif,1886.3909722222224
75-25_A2780_20and30_Day12_TX RED_Tile-4_B1.tif,3271.7527777777777
75-25_A2780_20and30_Day12_TX RED_Tile-4_C1.tif,3325.7993055555557
75-25_A2780_20and30_Day12_TX RED_Tile-5_A1.tif,2211.2125
75-25_A2780_20and30_Day12_TX RED_Tile-5_B1.tif,2487.6902777777777
75-25_A2780_20and30_Day12_TX RED_Tile-5_C1.tif,3065.782638888889
75-25_A2780_20and30_Day13_TX RED_Tile-0_A1.tif,3180.460416666667
75-25_A2780_20and30_Day13_TX RED_Tile-0_B1.tif,3353.7770833333334
75-25_A2780_20and30_Day13_TX RED_Tile-0_C1.tif,3149.0680555555555
75-25_A2780_20and30_Day13_TX RED_Tile-1_A1.tif,2143.0104166666665
75-25_A2780_20and30_Day13_TX RED_Tile-1_B1.tif,2766.9708333333333
75-25_A2780_20and30_Day13_TX RED_Tile-1_C1.tif,2665.8756944444444
75-25_A2780_20and30_Day13_TX RED_Tile-2_A1.tif,1736.0277777777778
75-25_A2780_20and30_Day13_TX RED_Tile-2_B1.tif,3394.440972222222
75-25_A2780_20and30_Day13_TX RED_Tile-2_C1.tif,3126.7472222222223
75-25_A2780_20and30_Day13_TX RED_Tile-3_A1.tif,2569.067361111111
75-25_A2780_20and30_Day13_TX RED_Tile-3_B1.tif,2626.128472222222
75-25_A2780_20and30_Day13_TX RED_Tile-3_C1.tif,2789.0875
75-25_A2780_20and30_Day13_TX RED_Tile-4_A1.tif,2570.029861111111
75-25_A2780_20and30_Day13_TX RED_Tile-4_B1.tif,3424.789583333333
75-25_A2780_20and30_Day13_TX RED_Tile-4_C1.tif,3771.6895833333338
75-25_A2780_20and30_Day13_TX RED_Tile-5_A1.tif,2384.1319444444443
75-25_A2780_20and30_Day13_TX RED_Tile-5_B1.tif,2484.313888888889
75-25_A2780_20and30_Day13_TX RED_Tile-5_C1.tif,2784.1375
75-25_A2780_20and30_Day14_TX RED_Tile-0_A1.tif,2617.770138888889
75-25_A2780_20and30_Day14_TX RED_Tile-0_B1.tif,3008.7986111111118
75-25_A2780_20and30_Day14_TX RED_Tile-0_C1.tif,1993.374305555556
75-25_A2780_20and30_Day14_TX RED_Tile-1_A1.tif,2406.3506944444443
75-25_A2780_20and30_Day14_TX RED_Tile-1_B1.tif,2457.390277777778
75-25_A2780_20and30_Day14_TX RED_Tile-1_C1.tif,2383.3770833333333
75-25_A2780_20and30_Day14_TX RED_Tile-2_A1.tif,1420.4604166666666
75-25_A2780_20and30_Day14_TX RED_Tile-2_B1.tif,2096.9430555555555
75-25_A2780_20and30_Day14_TX RED_Tile-2_C1.tif,2991.358333333333
75-25_A2780_20and30_Day14_TX RED_Tile-3_A1.tif,2147.328472222222
75-25_A2780_20and30_Day14_TX RED_Tile-3_B1.tif,2751.8805555555555
75-25_A2780_20and30_Day14_TX RED_Tile-3_C1.tif,3091.395138888889
75-25_A2780_20and30_Day14_TX RED_Tile-4_A1.tif,3057.030555555556
75-25_A2780_20and30_Day14_TX RED_Tile-4_B1.tif,3619.970138888889
75-25_A2780_20and30_Day14_TX RED_Tile-4_C1.tif,4131.933333333333
75-25_A2780_20and30_Day14_TX RED_Tile-5_A1.tif,3289.720138888889
75-25_A2780_20and30_Day14_TX RED_Tile-5_B1.tif,3022.4236111111118
75-25_A2780_20and30_Day14_TX RED_Tile-5_C1.tif,3823.069444444444
75-25_A2780_20and30_Day1_TX RED_Tile-0_A1.tif,15.283333333333337
75-25_A2780_20and30_Day1_TX RED_Tile-0_B1.tif,22.54583333333333
75-25_A2780_20and30_Day1_TX RED_Tile-0_C1.tif,17.70763888888889
75-25_A2780_20and30_Day1_TX RED_Tile-1_A1.tif,18.522916666666667
75-25_A2780_20and30_Day1_TX RED_Tile-1_B1.tif,20.63055555555556
75-25_A2780_20and30_Day1_TX RED_Tile-1_C1.tif,13.68125
75-25_A2780_20and30_Day1_TX RED_Tile-2_A1.tif,18.164583333333333
75-25_A2780_20and30_Day1_TX RED_Tile-2_B1.tif,16.431944444444444
75-25_A2780_20and30_Day1_TX RED_Tile-2_C1.tif,16.720138888888886
75-25_A2780_20and30_Day1_TX RED_Tile-3_A1.tif,16.435416666666665
75-25_A2780_20and30_Day1_TX RED_Tile-3_B1.tif,25.591666666666665
75-25_A2780_20and30_Day1_TX RED_Tile-3_C1.tif,16.228472222222223
75-25_A2780_20and30_Day1_TX RED_Tile-4_A1.tif,25.679166666666667
75-25_A2780_20and30_Day1_TX RED_Tile-4_B1.tif,24.55902777777778
75-25_A2780_20and30_Day1_TX RED_Tile-4_C1.tif,26.852777777777774
75-25_A2780_20and30_Day1_TX RED_Tile-5_A1.tif,26.2875
75-25_A2780_20and30_Day1_TX RED_Tile-5_B1.tif,23.09722222222222
75-25_A2780_20and30_Day1_TX RED_Tile-5_C1.tif,27.931944444444444
75-25_A2780_20and30_Day2_TX RED_Tile-0_A1.tif,38.141666666666666
75-25_A2780_20and30_Day2_TX RED_Tile-0_B1.tif,64.66458333333334
75-25_A2780_20and30_Day2_TX RED_Tile-0_C1.tif,43.72430555555556
75-25_A2780_20and30_Day2_TX RED_Tile-1_A1.tif,50.06944444444444
75-25_A2780_20and30_Day2_TX RED_Tile-1_B1.tif,43.50277777777777
75-25_A2780_20and30_Day2_TX RED_Tile-1_C1.tif,33.233333333333334
75-25_A2780_20and30_Day2_TX RED_Tile-2_A1.tif,79.34652777777778
75-25_A2780_20and30_Day2_TX RED_Tile-2_B1.tif,71.63819444444444
75-25_A2780_20and30_Day2_TX RED_Tile-2_C1.tif,49.46527777777778
75-25_A2780_20and30_Day2_TX RED_Tile-3_A1.tif,57.391666666666666
75-25_A2780_20and30_Day2_TX RED_Tile-3_B1.tif,72.60833333333333
75-25_A2780_20and30_Day2_TX RED_Tile-3_C1.tif,50.47361111111111
75-25_A2780_20and30_Day2_TX RED_Tile-4_A1.tif,95.05208333333331
75-25_A2780_20and30_Day2_TX RED_Tile-4_B1.tif,74.13611111111112
75-25_A2780_20and30_Day2_TX RED_Tile-4_C1.tif,97.68333333333334
75-25_A2780_20and30_Day2_TX RED_Tile-5_A1.tif,81.35277777777777
75-25_A2780_20and30_Day2_TX RED_Tile-5_B1.tif,82.44930555555555
75-25_A2780_20and30_Day2_TX RED_Tile-5_C1.tif,70.71111111111111
75-25_A2780_20and30_Day3_TX RED_Tile-0_A1.tif,120.9173611111111
75-25_A2780_20and30_Day3_TX RED_Tile-0_B1.tif,130.76527777777778
75-25_A2780_20and30_Day3_TX RED_Tile-0_C1.tif,121.52152777777776
75-25_A2780_20and30_Day3_TX RED_Tile-1_A1.tif,104.30972222222222
75-25_A2780_20and30_Day3_TX RED_Tile-1_B1.tif,156.5326388888889
75-25_A2780_20and30_Day3_TX RED_Tile-1_C1.tif,108.98263888888889
75-25_A2780_20and30_Day3_TX RED_Tile-2_A1.tif,240.28541666666663
75-25_A2780_20and30_Day3_TX RED_Tile-2_B1.tif,212.9090277777778
75-25_A2780_20and30_Day3_TX RED_Tile-2_C1.tif,126.45833333333331
75-25_A2780_20and30_Day3_TX RED_Tile-3_A1.tif,112.59097222222222
75-25_A2780_20and30_Day3_TX RED_Tile-3_B1.tif,112.37986111111113
75-25_A2780_20and30_Day3_TX RED_Tile-3_C1.tif,215.97291666666663
75-25_A2780_20and30_Day3_TX RED_Tile-4_A1.tif,244.79305555555555
75-25_A2780_20and30_Day3_TX RED_Tile-4_B1.tif,182.02638888888887
75-25_A2780_20and30_Day3_TX RED_Tile-4_C1.tif,190.9611111111111
75-25_A2780_20and30_Day3_TX RED_Tile-5_A1.tif,182.2263888888889
75-25_A2780_20and30_Day3_TX RED_Tile-5_B1.tif,224.11319444444445
75-25_A2780_20and30_Day3_TX RED_Tile-5_C1.tif,245.0284722222222
75-25_A2780_20and30_Day4_TX RED_Tile-0_A1.tif,372.8708333333333
75-25_A2780_20and30_Day4_TX RED_Tile-0_B1.tif,345.1715277777778
75-25_A2780_20and30_Day4_TX RED_Tile-0_C1.tif,367.6784722222222
75-25_A2780_20and30_Day4_TX RED_Tile-1_A1.tif,441.7159722222222
75-25_A2780_20and30_Day4_TX RED_Tile-1_B1.tif,478.52986111111113
75-25_A2780_20and30_Day4_TX RED_Tile-1_C1.tif,221.0284722222222
75-25_A2780_20and30_Day4_TX RED_Tile-2_A1.tif,655.2611111111112
75-25_A2780_20and30_Day4_TX RED_Tile-2_B1.tif,578.8625
75-25_A2780_20and30_Day4_TX RED_Tile-2_C1.tif,392.5493055555555
75-25_A2780_20and30_Day4_TX RED_Tile-3_A1.tif,372.2138888888889
75-25_A2780_20and30_Day4_TX RED_Tile-3_B1.tif,266.4145833333333
75-25_A2780_20and30_Day4_TX RED_Tile-3_C1.tif,546.2263888888889
75-25_A2780_20and30_Day4_TX RED_Tile-4_A1.tif,716.2854166666667
75-25_A2780_20and30_Day4_TX RED_Tile-4_B1.tif,539.3256944444444
75-25_A2780_20and30_Day4_TX RED_Tile-4_C1.tif,619.03125
75-25_A2780_20and30_Day4_TX RED_Tile-5_A1.tif,484.9486111111112
75-25_A2780_20and30_Day4_TX RED_Tile-5_B1.tif,594.4229166666667
75-25_A2780_20and30_Day4_TX RED_Tile-5_C1.tif,531.6243055555556
75-25_A2780_20and30_Day5_TX RED_Tile-0_A1.tif,750.0111111111112
75-25_A2780_20and30_Day5_TX RED_Tile-0_B1.tif,1004.311111111111
75-25_A2780_20and30_Day5_TX RED_Tile-0_C1.tif,889.1666666666666
75-25_A2780_20and30_Day5_TX RED_Tile-1_A1.tif,868.3743055555556
75-25_A2780_20and30_Day5_TX RED_Tile-1_B1.tif,1413.3069444444443
75-25_A2780_20and30_Day5_TX RED_Tile-1_C1.tif,704.9756944444445
75-25_A2780_20and30_Day5_TX RED_Tile-2_A1.tif,1454.326388888889
75-25_A2780_20and30_Day5_TX RED_Tile-2_B1.tif,961.8625
75-25_A2780_20and30_Day5_TX RED_Tile-2_C1.tif,1103.1472222222224
75-25_A2780_20and30_Day5_TX RED_Tile-3_A1.tif,944.8395833333332
75-25_A2780_20and30_Day5_TX RED_Tile-3_B1.tif,1088.3555555555556
75-25_A2780_20and30_Day5_TX RED_Tile-3_C1.tif,1461.3388888888887
75-25_A2780_20and30_Day5_TX RED_Tile-4_A1.tif,1551.0083333333334
75-25_A2780_20and30_Day5_TX RED_Tile-4_B1.tif,1351.3625000000002
75-25_A2780_20and30_Day5_TX RED_Tile-4_C1.tif,1540.021527777778
75-25_A2780_20and30_Day5_TX RED_Tile-5_A1.tif,1884.1777777777777
75-25_A2780_20and30_Day5_TX RED_Tile-5_B1.tif,1168.7069444444444
75-25_A2780_20and30_Day5_TX RED_Tile-5_C1.tif,1504.5187500000002
75-25_A2780_20and30_Day6_FITC_Tile-0_B1.tif,201.00902777777776
75-25_A2780_20and30_Day6_FITC_Tile-1_B1.tif,320.6861111111112
75-25_A2780_20and30_Day6_FITC_Tile-2_B1.tif,262.69375
75-25_A2780_20and30_Day6_FITC_Tile-3_B1.tif,264.6298611111111
75-25_A2780_20and30_Day6_FITC_Tile-4_B1.tif,298.3798611111111
75-25_A2780_20and30_Day6_FITC_Tile-5_B1.tif,311.34791666666666
75-25_A2780_20and30_Day6_TX RED_Tile-0_A1.tif,783.026388888889
75-25_A2780_20and30_Day6_TX RED_Tile-0_C1.tif,766.0180555555556
75-25_A2780_20and30_Day6_TX RED_Tile-1_A1.tif,847.6027777777778
75-25_A2780_20and30_Day6_TX RED_Tile-1_C1.tif,791.3916666666667
75-25_A2780_20and30_Day6_TX RED_Tile-2_A1.tif,1393.9486111111112
75-25_A2780_20and30_Day6_TX RED_Tile-2_C1.tif,1191.0243055555557
75-25_A2780_20and30_Day6_TX RED_Tile-3_A1.tif,889.8409722222223
75-25_A2780_20and30_Day6_TX RED_Tile-3_C1.tif,1293.834027777778
75-25_A2780_20and30_Day6_TX RED_Tile-4_A1.tif,744.65625
75-25_A2780_20and30_Day6_TX RED_Tile-4_C1.tif,973.3409722222224
75-25_A2780_20and30_Day6_TX RED_Tile-5_A1.tif,1009.4125
75-25_A2780_20and30_Day6_TX RED_Tile-5_C1.tif,1131.728472222222
75-25_A2780_20and30_Day7_TX RED_Tile-0_A1.tif,1734.8722222222225
75-25_A2780_20and30_Day7_TX RED_Tile-0_B1.tif,1942.149305555556
75-25_A2780_20and30_Day7_TX RED_Tile-0_C1.tif,1530.103472222222
75-25_A2780_20and30_Day7_TX RED_Tile-1_A1.tif,1779.7770833333334
75-25_A2780_20and30_Day7_TX RED_Tile-1_B1.tif,2055.3541666666665
75-25_A2780_20and30_Day7_TX RED_Tile-1_C1.tif,1497.65
75-25_A2780_20and30_Day7_TX RED_Tile-2_A1.tif,2280.6659722222225
75-25_A2780_20and30_Day7_TX RED_Tile-2_B1.tif,1612.5069444444443
75-25_A2780_20and30_Day7_TX RED_Tile-2_C1.tif,1642.367361111111
75-25_A2780_20and30_Day7_TX RED_Tile-3_A1.tif,1996.030555555556
75-25_A2780_20and30_Day7_TX RED_Tile-3_B1.tif,1704.3090277777778
75-25_A2780_20and30_Day7_TX RED_Tile-3_C1.tif,2178.043055555556
75-25_A2780_20and30_Day7_TX RED_Tile-4_A1.tif,2174.15
75-25_A2780_20and30_Day7_TX RED_Tile-4_B1.tif,1660.4895833333333
75-25_A2780_20and30_Day7_TX RED_Tile-4_C1.tif,1755.1194444444443
75-25_A2780_20and30_Day7_TX RED_Tile-5_A1.tif,1507.3083333333334
75-25_A2780_20and30_Day7_TX RED_Tile-5_B1.tif,1147.4652777777778
75-25_A2780_20and30_Day7_TX RED_Tile-5_C1.tif,1915.0708333333332
75-25_A2780_20and30_Day8_TX RED_Tile-0_A1.tif,1926.5527777777777
75-25_A2780_20and30_Day8_TX RED_Tile-0_B1.tif,2152.570833333333
75-25_A2780_20and30_Day8_TX RED_Tile-0_C1.tif,1643.7305555555556
75-25_A2780_20and30_Day8_TX RED_Tile-1_A1.tif,1999.2416666666663
75-25_A2780_20and30_Day8_TX RED_Tile-1_B1.tif,2065.501388888889
75-25_A2780_20and30_Day8_TX RED_Tile-1_C1.tif,1781.3895833333331
75-25_A2780_20and30_Day8_TX RED_Tile-2_A1.tif,2544.1541666666667
75-25_A2780_20and30_Day8_TX RED_Tile-2_B1.tif,1937.405555555556
75-25_A2780_20and30_Day8_TX RED_Tile-2_C1.tif,2378.1520833333334
75-25_A2780_20and30_Day8_TX RED_Tile-3_A1.tif,2326.68125
75-25_A2780_20and30_Day8_TX RED_Tile-3_B1.tif,2169.85625
75-25_A2780_20and30_Day8_TX RED_Tile-3_C1.tif,2317.8409722222223
75-25_A2780_20and30_Day8_TX RED_Tile-4_A1.tif,2471.8479166666666
75-25_A2780_20and30_Day8_TX RED_Tile-4_B1.tif,1857.6166666666663
75-25_A2780_20and30_Day8_TX RED_Tile-4_C1.tif,2140.621527777778
75-25_A2780_20and30_Day8_TX RED_Tile-5_A1.tif,1901.8569444444447
75-25_A2780_20and30_Day8_TX RED_Tile-5_B1.tif,1760.945138888889
75-25_A2780_20and30_Day8_TX RED_Tile-5_C1.tif,2327.179861111111
75-25_A2780_20and30_Day9_FITC_Tile-0_C1.tif,4052.7375
75-25_A2780_20and30_Day9_FITC_Tile-1_C1.tif,4033.9659722222223
75-25_A2780_20and30_Day9_FITC_Tile-2_C1.tif,4191.86875
75-25_A2780_20and30_Day9_FITC_Tile-3_C1.tif,3943.259722222223
75-25_A2780_20and30_Day9_FITC_Tile-4_C1.tif,3865.3569444444447
75-25_A2780_20and30_Day9_FITC_Tile-5_C1.tif,1144.5243055555557
75-25_A2780_20and30_Day9_TX RED_Tile-0_A1.tif,1928.2708333333333
75-25_A2780_20and30_Day9_TX RED_Tile-0_B1.tif,2157.8298611111118
75-25_A2780_20and30_Day9_TX RED_Tile-0_C1.tif,2016.7458333333332
75-25_A2780_20and30_Day9_TX RED_Tile-1_A1.tif,1984.0534722222224
75-25_A2780_20and30_Day9_TX RED_Tile-1_B1.tif,2465.102083333333
75-25_A2780_20and30_Day9_TX RED_Tile-1_C1.tif,1874.389583333333
75-25_A2780_20and30_Day9_TX RED_Tile-2_A1.tif,2596.261111111111
75-25_A2780_20and30_Day9_TX RED_Tile-2_B1.tif,2052.8458333333333
75-25_A2780_20and30_Day9_TX RED_Tile-2_C1.tif,1943.5680555555557
75-25_A2780_20and30_Day9_TX RED_Tile-3_A1.tif,2327.84375
75-25_A2780_20and30_Day9_TX RED_Tile-3_B1.tif,1601.5979166666666
75-25_A2780_20and30_Day9_TX RED_Tile-3_C1.tif,2215.8256944444447
75-25_A2780_20and30_Day9_TX RED_Tile-4_A1.tif,2255.8930555555557
75-25_A2780_20and30_Day9_TX RED_Tile-4_B1.tif,1880.1090277777776
75-25_A2780_20and30_Day9_TX RED_Tile-4_C1.tif,1488.3784722222222
75-25_A2780_20and30_Day9_TX RED_Tile-5_A1.tif,1974.6618055555557
75-25_A2780_20and30_Day9_TX RED_Tile-5_B1.tif,1912.9416666666664
75-25_A2780_20and30_Day9_TX RED_Tile-5_C1.tif,2029.857638888889
